2020-11-03 10:04:59.741 [http-nio-8001-exec-3] INFO  c.kiwihouse.controller.common.ReturnPageController - 静态页面跳转>> Log(ip=0:0:0:0:0:0:0:1, msg=null, param=index)
2020-11-03 10:05:02.988 [http-nio-8001-exec-8] INFO  c.kiwihouse.controller.common.ReturnPageController - 静态页面跳转>> Log(ip=0:0:0:0:0:0:0:1, msg=null, param=index)
2020-11-03 10:05:03.289 [http-nio-8001-exec-10] INFO  c.kiwihouse.controller.common.ReturnPageController - 静态页面跳转>> Log(ip=0:0:0:0:0:0:0:1, msg=null, param=main)
2020-11-03 10:05:03.564 [http-nio-8001-exec-5] INFO  com.kiwihouse.controller.DataStatisticsController - 查询数据总览信息>> Log(ip=0:0:0:0:0:0:0:1, msg=null, param=DataStatisticsVo(startTime=2020-11-02, endTime=2020-11-04, adminId=null, imei=null, roleId=100, userId=1))
2020-11-03 10:05:13.083 [http-nio-8001-exec-6] INFO  c.kiwihouse.controller.common.ReturnPageController - 静态页面跳转>> Log(ip=0:0:0:0:0:0:0:1, msg=null, param=alarm/main)
2020-11-03 10:05:13.314 [http-nio-8001-exec-10] INFO  com.kiwihouse.controller.button.ButtonController - 告警转工单>> Log(ip=0:0:0:0:0:0:0:1, msg=null, param=100)
2020-11-03 10:05:13.328 [http-nio-8001-exec-10] INFO  com.kiwihouse.controller.button.ButtonController - 返回参数<< Response(data={data=[Buttons(id=1481, title=添加, icon=&#xeb8f;, type=1, event=add, url=null, name=null, code=null, menuId=5, roleId=100), Buttons(id=1482, title=删除, icon=&#xeba5;, type=2, event=delete, url=null, name=null, code=null, menuId=5, roleId=100), Buttons(id=1483, title=导出, icon=&#xe6f3;, type=1, event=lead_excel_out, url=null, name=null, code=null, menuId=5, roleId=100), Buttons(id=1484, title=转为维修工单, icon=&#xe738;, type=2, event=maintain, url=null, name=null, code=null, menuId=5, roleId=100), Buttons(id=1485, title=发送手机警告, icon=&#xe61a;, type=2, event=sendAlarm, url=null, name=null, code=null, menuId=5, roleId=100)]}, code=2000, msg=数据查询成功, success=true, timestamp=1604369113327)
2020-11-03 10:05:23.623 [http-nio-8001-exec-9] INFO  c.kiwihouse.controller.common.ReturnPageController - 静态页面跳转>> Log(ip=0:0:0:0:0:0:0:1, msg=null, param=dev/main)
2020-11-03 10:05:23.887 [http-nio-8001-exec-9] INFO  com.kiwihouse.controller.button.ButtonController - 告警转工单>> Log(ip=0:0:0:0:0:0:0:1, msg=null, param=100)
2020-11-03 10:05:23.895 [http-nio-8001-exec-9] INFO  com.kiwihouse.controller.button.ButtonController - 返回参数<< Response(data={data=[Buttons(id=1462, title=添加, icon=&#xeb8f;, type=1, event=add, url=null, name=null, code=null, menuId=4, roleId=100), Buttons(id=1463, title=修改(右侧), icon=&#xe738;, type=2, event=edit, url=null, name=null, code=null, menuId=4, roleId=100), Buttons(id=1464, title=导出, icon=&#xe6f3;, type=1, event=lead_excel_out, url=null, name=null, code=null, menuId=4, roleId=100), Buttons(id=1465, title=设备详情, icon=&#xe6ff;, type=2, event=device_details, url=null, name=null, code=null, menuId=4, roleId=100), Buttons(id=1466, title=设备参数, icon=&#xe64b;, type=2, event=parameter, url=null, name=null, code=null, menuId=4, roleId=100), Buttons(id=1467, title=更多, icon=&#xebc5;, type=2, event=more, url=null, name=null, code=null, menuId=4, roleId=100), Buttons(id=1468, title=功率追踪, icon=&#xe61e;, type=2, event=tailAfter, url=null, name=null, code=null, menuId=4, roleId=100), Buttons(id=1469, title=清除设备告警, icon=&#xeba5;, type=2, event=clean_alarm, url=null, name=null, code=null, menuId=4, roleId=100), Buttons(id=1470, title=批量删除, icon=&#xeba5;, type=1, event=delete, url=null, name=null, code=null, menuId=4, roleId=100)]}, code=2000, msg=数据查询成功, success=true, timestamp=1604369123895)
2020-11-03 10:07:38.621 [http-nio-8001-exec-4] INFO  c.k.controller.equipment.WxEqmentController - 录入设备信息>> Log(ip=192.168.10.232, msg=添加设备信息, param=Add(eqptId=null, eqptName=三相测试2, imei=867808042089837, imsi=null, eqptSn=123456, eqptType=0, register=0, eqptAddr=敦丰路广州大道南海珠区政府(敦丰路北), latitude=23.08331, longitude=113.3172, userId=1, roleId=null, province=44, city=4401, district=440105))
2020-11-03 10:08:04.717 [http-nio-8001-exec-5] INFO  c.kiwihouse.controller.common.ReturnPageController - 静态页面跳转>> Log(ip=0:0:0:0:0:0:0:1, msg=null, param=dev/parameter)
2020-11-03 10:08:06.103 [http-nio-8001-exec-10] INFO  c.k.controller.equipment.EquipmentController - 查询预警阀值>> Log(ip=0:0:0:0:0:0:0:1, msg=null, param=867808042089837)
2020-11-03 10:08:18.590 [http-nio-8001-exec-8] INFO  c.kiwihouse.controller.common.ReturnPageController - 静态页面跳转>> Log(ip=0:0:0:0:0:0:0:1, msg=null, param=dev/mwh)
2020-11-03 10:10:11.933 [http-nio-8001-exec-2] INFO  c.kiwihouse.controller.common.ReturnPageController - 静态页面跳转>> Log(ip=0:0:0:0:0:0:0:1, msg=null, param=index)
2020-11-03 10:10:12.299 [http-nio-8001-exec-6] INFO  c.kiwihouse.controller.common.ReturnPageController - 静态页面跳转>> Log(ip=0:0:0:0:0:0:0:1, msg=null, param=main)
2020-11-03 10:10:12.333 [http-nio-8001-exec-10] INFO  c.kiwihouse.controller.common.ReturnPageController - 静态页面跳转>> Log(ip=0:0:0:0:0:0:0:1, msg=null, param=dev/main)
2020-11-03 10:10:12.791 [http-nio-8001-exec-6] INFO  com.kiwihouse.controller.DataStatisticsController - 查询数据总览信息>> Log(ip=0:0:0:0:0:0:0:1, msg=null, param=DataStatisticsVo(startTime=2020-11-02, endTime=2020-11-04, adminId=null, imei=null, roleId=100, userId=1))
2020-11-03 10:10:15.502 [http-nio-8001-exec-5] INFO  com.kiwihouse.controller.button.ButtonController - 告警转工单>> Log(ip=0:0:0:0:0:0:0:1, msg=null, param=100)
2020-11-03 10:10:15.510 [http-nio-8001-exec-5] INFO  com.kiwihouse.controller.button.ButtonController - 返回参数<< Response(data={data=[Buttons(id=1462, title=添加, icon=&#xeb8f;, type=1, event=add, url=null, name=null, code=null, menuId=4, roleId=100), Buttons(id=1463, title=修改(右侧), icon=&#xe738;, type=2, event=edit, url=null, name=null, code=null, menuId=4, roleId=100), Buttons(id=1464, title=导出, icon=&#xe6f3;, type=1, event=lead_excel_out, url=null, name=null, code=null, menuId=4, roleId=100), Buttons(id=1465, title=设备详情, icon=&#xe6ff;, type=2, event=device_details, url=null, name=null, code=null, menuId=4, roleId=100), Buttons(id=1466, title=设备参数, icon=&#xe64b;, type=2, event=parameter, url=null, name=null, code=null, menuId=4, roleId=100), Buttons(id=1467, title=更多, icon=&#xebc5;, type=2, event=more, url=null, name=null, code=null, menuId=4, roleId=100), Buttons(id=1468, title=功率追踪, icon=&#xe61e;, type=2, event=tailAfter, url=null, name=null, code=null, menuId=4, roleId=100), Buttons(id=1469, title=清除设备告警, icon=&#xeba5;, type=2, event=clean_alarm, url=null, name=null, code=null, menuId=4, roleId=100), Buttons(id=1470, title=批量删除, icon=&#xeba5;, type=1, event=delete, url=null, name=null, code=null, menuId=4, roleId=100)]}, code=2000, msg=数据查询成功, success=true, timestamp=1604369415510)
2020-11-03 10:11:14.177 [http-nio-8001-exec-8] INFO  c.kiwihouse.controller.common.ReturnPageController - 静态页面跳转>> Log(ip=0:0:0:0:0:0:0:1, msg=null, param=alarm/main)
2020-11-03 10:11:14.632 [http-nio-8001-exec-9] INFO  com.kiwihouse.controller.button.ButtonController - 告警转工单>> Log(ip=0:0:0:0:0:0:0:1, msg=null, param=100)
2020-11-03 10:11:14.642 [http-nio-8001-exec-9] INFO  com.kiwihouse.controller.button.ButtonController - 返回参数<< Response(data={data=[Buttons(id=1481, title=添加, icon=&#xeb8f;, type=1, event=add, url=null, name=null, code=null, menuId=5, roleId=100), Buttons(id=1482, title=删除, icon=&#xeba5;, type=2, event=delete, url=null, name=null, code=null, menuId=5, roleId=100), Buttons(id=1483, title=导出, icon=&#xe6f3;, type=1, event=lead_excel_out, url=null, name=null, code=null, menuId=5, roleId=100), Buttons(id=1484, title=转为维修工单, icon=&#xe738;, type=2, event=maintain, url=null, name=null, code=null, menuId=5, roleId=100), Buttons(id=1485, title=发送手机警告, icon=&#xe61a;, type=2, event=sendAlarm, url=null, name=null, code=null, menuId=5, roleId=100)]}, code=2000, msg=数据查询成功, success=true, timestamp=1604369474642)
2020-11-03 10:49:15.061 [http-nio-8001-exec-6] INFO  c.k.controller.equipment.EquipmentController - 查询预警阀值>> Log(ip=192.168.10.232, msg=null, param=867808042089837)
2020-11-03 14:24:29.160 [Thread-69] INFO  org.quartz.core.QuartzScheduler - Scheduler quartzScheduler_$_NON_CLUSTERED paused.
2020-11-03 14:24:29.190 [Thread-69] INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler - Shutting down ExecutorService 'taskScheduler'
